iv,contractType,dayToExpire,strikePrice,spotPrice,RFR,settlePrice
0.226,0,0.141176471,2.6,2.567,0.024654,0.0623
0.231,0,0.137254902,2.6,2.577,0.024654,0.0674
0.224,0,0.133333333,2.6,2.566,0.024654,0.0589
0.222,0,0.129411765,2.6,2.618,0.024654,0.084
0.368,0,0.117647059,2.6,2.816,0.024654,0.2595
0.312,0,0.11372549,2.6,2.729,0.024654,0.1775
0.323,0,0.109803922,2.6,2.736,0.024654,0.1838
0.298,0,0.105882353,2.6,2.736,0.024654,0.176
0.32,0,0.101960784,2.6,2.802,0.024654,0.2321
0.295,0,0.090196078,2.6,2.815,0.024654,0.2351
0.367,0,0.08627451,2.6,2.813,0.024654,0.2436
0.345,0,0.082352941,2.6,2.82,0.024654,0.2444
0.352,0,0.078431373,2.6,2.773,0.024654,0.2049
0.359,0,0.074509804,2.6,2.675,0.024654,0.1322
0.345,0,0.062745098,2.6,2.69,0.024654,0.1327
0.352,0,0.058823529,2.6,2.701,0.024654,0.139
0.347,0,0.054901961,2.6,2.706,0.024654,0.1399
0.325,0,0.050980392,2.6,2.71,0.024654,0.1369
0.26,0,0.047058824,2.6,2.742,0.024654,0.1531
0.347,0,0.035294118,2.6,2.812,0.024654,0.2193
0.352,0,0.031372549,2.6,2.79,0.024654,0.198
0.356,0,0.02745098,2.6,2.794,0.024654,0.2001
0.32,0,0.023529412,2.6,2.784,0.024654,0.1878
0.308,0,0.019607843,2.6,2.777,0.024654,0.1797
0,0,0.007843137,2.6,2.702,0.024654,0.1011
0,0,0.003921569,2.6,2.692,0.024654,0.0918
0.221,0,0.447058824,2.65,2.482,0.024654,0.0695
0.208,0,0.443137255,2.65,2.49,0.024654,0.0649
0.21,0,0.439215686,2.65,2.479,0.024654,0.0617
0.219,0,0.435294118,2.65,2.433,0.024654,0.0506
0.211,0,0.431372549,2.65,2.425,0.024654,0.0445
0.214,0,0.419607843,2.65,2.408,0.024654,0.0397
0.208,0,0.415686275,2.65,2.413,0.024654,0.0379
0.206,0,0.411764706,2.65,2.419,0.024654,0.0381
0.2,0,0.407843137,2.65,2.453,0.024654,0.044
0.207,0,0.403921569,2.65,2.423,0.024654,0.0388
0.211,0,0.392156863,2.65,2.42,0.024654,0.0382
0.217,0,0.388235294,2.65,2.391,0.024654,0.0332
0.221,0,0.384313725,2.65,2.365,0.024654,0.0285
0.237,0,0.384313725,2.65,2.331,0.024654,0.0273
0.241,0,0.384313725,2.65,2.302,0.024654,0.0237
0.226,0,0.384313725,2.65,2.275,0.024654,0.0157
0.215,0,0.384313725,2.65,2.286,0.024654,0.0145
0.234,0,0.333333333,2.65,2.255,0.024654,0.011
0.223,0,0.333333333,2.65,2.261,0.024654,0.0098
0.219,0,0.333333333,2.65,2.31,0.024654,0.0143
0.221,0,0.333333333,2.65,2.307,0.024654,0.0143
0.214,0,0.333333333,2.65,2.3,0.024654,0.0119
0.205,0,0.333333333,2.65,2.325,0.024654,0.013
0.195,0,0.333333333,2.65,2.328,0.024654,0.011
0.191,0,0.333333333,2.65,2.347,0.024654,0.0124
0.183,0,0.333333333,2.65,2.325,0.024654,0.0085
0.156,0,0.333333333,2.65,2.37,0.024654,0.01
0.158,0,0.333333333,2.65,2.374,0.024654,0.0083
0.156,0,0.333333333,2.65,2.365,0.024654,0.007
0.185,0,0.211764706,2.65,2.492,0.024654,0.0226
0.21,0,0.145098039,2.65,2.571,0.024654,0.041
0.226,0,0.141176471,2.65,2.567,0.024654,0.0429
0.229,0,0.137254902,2.65,2.577,0.024654,0.0466
0.225,0,0.133333333,2.65,2.566,0.024654,0.0402
0.22,0,0.129411765,2.65,2.618,0.024654,0.0586
0.469,0,0.117647059,2.65,2.816,0.024654,0.25
0.3,0,0.11372549,2.65,2.729,0.024654,0.141
0.313,0,0.109803922,2.65,2.736,0.024654,0.15
0.3,0,0.105882353,2.65,2.736,0.024654,0.1423
0.308,0,0.101960784,2.65,2.802,0.024654,0.1908
0.313,0,0.090196078,2.65,2.815,0.024654,0.2
0.356,0,0.08627451,2.65,2.813,0.024654,0.2029
0.345,0,0.082352941,2.65,2.82,0.024654,0.2043
0.361,0,0.078431373,2.65,2.773,0.024654,0.1698
0.357,0,0.074509804,2.65,2.675,0.024654,0.1025
0.345,0,0.062745098,2.65,2.69,0.024654,0.1013
0.347,0,0.058823529,2.65,2.701,0.024654,0.1058
0.344,0,0.054901961,2.65,2.706,0.024654,0.1059
0.32,0,0.050980392,2.65,2.71,0.024654,0.1013
0.273,0,0.047058824,2.65,2.742,0.024654,0.1141
0.326,0,0.035294118,2.65,2.812,0.024654,0.1728
0.313,0,0.031372549,2.65,2.79,0.024654,0.15
0.273,0,0.02745098,2.65,2.794,0.024654,0.1497
0.321,0,0.023529412,2.65,2.784,0.024654,0.1418
0.273,0,0.019607843,2.65,2.777,0.024654,0.131
0.273,0,0.007843137,2.65,2.702,0.024654,0.057
0.313,0,0.003921569,2.65,2.692,0.024654,0.046
0.222,1,0.447058824,2.25,2.482,0.024654,0.0296
0.211,1,0.443137255,2.25,2.49,0.024654,0.0245
0.21,1,0.439215686,2.25,2.479,0.024654,0.025
0.205,1,0.435294118,2.25,2.433,0.024654,0.0315
0.194,1,0.431372549,2.25,2.425,0.024654,0.0289
0.197,1,0.419607843,2.25,2.408,0.024654,0.0326
0.195,1,0.415686275,2.25,2.413,0.024654,0.0305
0.193,1,0.411764706,2.25,2.419,0.024654,0.0283
0.197,1,0.407843137,2.25,2.453,0.024654,0.0235
0.192,1,0.403921569,2.25,2.423,0.024654,0.0265
0.191,1,0.392156863,2.25,2.42,0.024654,0.0261
0.195,1,0.388235294,2.25,2.391,0.024654,0.0333
0.198,1,0.384313725,2.25,2.365,0.024654,0.0403
0.211,1,0.384313725,2.25,2.331,0.024654,0.0555
0.229,1,0.384313725,2.25,2.302,0.024654,0.0736
0.215,1,0.384313725,2.25,2.275,0.024654,0.0771
0.216,1,0.384313725,2.25,2.286,0.024654,0.0734
0.221,1,0.333333333,2.25,2.255,0.024654,0.0828
0.216,1,0.333333333,2.25,2.261,0.024654,0.0784
0.212,1,0.333333333,2.25,2.31,0.024654,0.0577
0.208,1,0.333333333,2.25,2.307,0.024654,0.0572
0.2,1,0.333333333,2.25,2.3,0.024654,0.0561
0.193,1,0.333333333,2.25,2.325,0.024654,0.0452
0.186,1,0.333333333,2.25,2.328,0.024654,0.0416
0.184,1,0.333333333,2.25,2.347,0.024654,0.0352
0.179,1,0.333333333,2.25,2.325,0.024654,0.0395
0.178,1,0.333333333,2.25,2.37,0.024654,0.0274
0.171,1,0.333333333,2.25,2.374,0.024654,0.024
0.177,1,0.333333333,2.25,2.365,0.024654,0.0283
0.214,1,0.211764706,2.25,2.492,0.024654,0.0086
0.248,1,0.145098039,2.25,2.571,0.024654,0.0031
0.251,1,0.141176471,2.25,2.567,0.024654,0.0033
0.259,1,0.137254902,2.25,2.577,0.024654,0.0032
0.25,1,0.133333333,2.25,2.566,0.024654,0.0028
0.273,1,0.129411765,2.25,2.618,0.024654,0.002
0.415,1,0.117647059,2.25,2.816,0.024654,0.0032
0.372,1,0.11372549,2.25,2.729,0.024654,0.0031
0.359,1,0.109803922,2.25,2.736,0.024654,0.0021
0.342,1,0.105882353,2.25,2.736,0.024654,0.0013
0.381,1,0.101960784,2.25,2.802,0.024654,0.0013
0.432,1,0.090196078,2.25,2.815,0.024654,0.0018
0.43,1,0.08627451,2.25,2.813,0.024654,0.0015
0.43,1,0.082352941,2.25,2.82,0.024654,0.0012
0.425,1,0.078431373,2.25,2.773,0.024654,0.0015
0.446,1,0.074509804,2.25,2.675,0.024654,0.0043
0.43,1,0.062745098,2.25,2.69,0.024654,0.0019
0.469,1,0.058823529,2.25,2.701,0.024654,0.002
0.457,1,0.054901961,2.25,2.706,0.024654,0.0015
0.454,1,0.050980392,2.25,2.71,0.024654,0.0011
0.488,1,0.047058824,2.25,2.742,0.024654,9.00E-04
0.605,1,0.035294118,2.25,2.812,0.024654,7.00E-04
0.605,1,0.031372549,2.25,2.79,0.024654,6.00E-04
0.625,1,0.02745098,2.25,2.794,0.024654,4.00E-04
0.645,1,0.023529412,2.25,2.784,0.024654,3.00E-04
0.664,1,0.019607843,2.25,2.777,0.024654,2.00E-04
0.859,1,0.007843137,2.25,2.702,0.024654,1.00E-04
1.25,1,0.003921569,2.25,2.692,0.024654,1.00E-04
0.222,1,0.447058824,2.3,2.482,0.024654,0.0408
0.212,1,0.443137255,2.3,2.49,0.024654,0.0349
0.208,1,0.439215686,2.3,2.479,0.024654,0.0353
0.204,1,0.435294118,2.3,2.433,0.024654,0.0441
0.193,1,0.431372549,2.3,2.425,0.024654,0.041
0.196,1,0.419607843,2.3,2.408,0.024654,0.0459
0.198,1,0.415686275,2.3,2.413,0.024654,0.045
0.194,1,0.411764706,2.3,2.419,0.024654,0.0416
0.195,1,0.407843137,2.3,2.453,0.024654,0.034
0.191,1,0.403921569,2.3,2.423,0.024654,0.0385
0.193,1,0.392156863,2.3,2.42,0.024654,0.039
0.195,1,0.388235294,2.3,2.391,0.024654,0.048
0.195,1,0.384313725,2.3,2.365,0.024654,0.0555
0.216,1,0.384313725,2.3,2.331,0.024654,0.0775
0.231,1,0.384313725,2.3,2.302,0.024654,0.0966
0.313,1,0.384313725,2.3,2.275,0.024654,0.1
0.217,1,0.384313725,2.3,2.286,0.024654,0.0972
0.22,1,0.333333333,2.3,2.255,0.024654,0.108
0.217,1,0.333333333,2.3,2.261,0.024654,0.104
0.213,1,0.333333333,2.3,2.31,0.024654,0.0792
0.208,1,0.333333333,2.3,2.307,0.024654,0.0785
0.195,1,0.333333333,2.3,2.3,0.024654,0.0757
0.195,1,0.333333333,2.3,2.325,0.024654,0.065
0.195,1,0.333333333,2.3,2.328,0.024654,0.06
0.183,1,0.333333333,2.3,2.347,0.024654,0.0518
0.176,1,0.333333333,2.3,2.325,0.024654,0.0572
0.176,1,0.333333333,2.3,2.37,0.024654,0.0413
0.169,1,0.333333333,2.3,2.374,0.024654,0.0374
0.174,1,0.333333333,2.3,2.365,0.024654,0.0422
0.208,1,0.211764706,2.3,2.492,0.024654,0.0138
0.236,1,0.145098039,2.3,2.571,0.024654,0.0049
0.242,1,0.141176471,2.3,2.567,0.024654,0.0054
0.25,1,0.137254902,2.3,2.577,0.024654,0.0053
0.242,1,0.133333333,2.3,2.566,0.024654,0.0049
0.254,1,0.129411765,2.3,2.618,0.024654,0.0031
0.408,1,0.117647059,2.3,2.816,0.024654,0.0047
0.352,1,0.11372549,2.3,2.729,0.024654,0.004
0.342,1,0.109803922,2.3,2.736,0.024654,0.0029
0.322,1,0.105882353,2.3,2.736,0.024654,0.0018
0.361,1,0.101960784,2.3,2.802,0.024654,0.0017
0.396,1,0.090196078,2.3,2.815,0.024654,0.0018
0.405,1,0.08627451,2.3,2.813,0.024654,0.0019
0.4,1,0.082352941,2.3,2.82,0.024654,0.0014
0.415,1,0.078431373,2.3,2.773,0.024654,0.0024
0.422,1,0.074509804,2.3,2.675,0.024654,0.0057
0.393,1,0.062745098,2.3,2.69,0.024654,0.0021
0.425,1,0.058823529,2.3,2.701,0.024654,0.0025
0.425,1,0.054901961,2.3,2.706,0.024654,0.0019
0.415,1,0.050980392,2.3,2.71,0.024654,0.0012
0.469,1,0.047058824,2.3,2.742,0.024654,0.001
0.537,1,0.035294118,2.3,2.812,0.024654,6.00E-04
0.566,1,0.031372549,2.3,2.79,0.024654,7.00E-04
0.566,1,0.02745098,2.3,2.794,0.024654,4.00E-04
0.586,1,0.023529412,2.3,2.784,0.024654,3.00E-04
0.586,1,0.019607843,2.3,2.777,0.024654,2.00E-04
0.781,1,0.007843137,2.3,2.702,0.024654,1.00E-04
1.094,1,0.003921569,2.3,2.692,0.024654,1.00E-04
0.221,1,0.447058824,2.35,2.482,0.024654,0.0548
0.208,1,0.443137255,2.35,2.49,0.024654,0.046
0.208,1,0.439215686,2.35,2.479,0.024654,0.0487
0.204,1,0.435294118,2.35,2.433,0.024654,0.0599
0.194,1,0.431372549,2.35,2.425,0.024654,0.0575
0.195,1,0.419607843,2.35,2.408,0.024654,0.0627
0.196,1,0.415686275,2.35,2.413,0.024654,0.0611
0.195,1,0.411764706,2.35,2.419,0.024654,0.0582
0.195,1,0.407843137,2.35,2.453,0.024654,0.0476
0.19,1,0.403921569,2.35,2.423,0.024654,0.0539
0.192,1,0.392156863,2.35,2.42,0.024654,0.0547
0.196,1,0.388235294,2.35,2.391,0.024654,0.0662
0.197,1,0.384313725,2.35,2.365,0.024654,0.0769
0.217,1,0.384313725,2.35,2.331,0.024654,0.1015
0.226,1,0.384313725,2.35,2.302,0.024654,0.1197
0.213,1,0.384313725,2.35,2.275,0.024654,0.1282
0.216,1,0.384313725,2.35,2.286,0.024654,0.1233
0.22,1,0.333333333,2.35,2.255,0.024654,0.1381
0.218,1,0.333333333,2.35,2.261,0.024654,0.1337
0.211,1,0.333333333,2.35,2.31,0.024654,0.1035
0.208,1,0.333333333,2.35,2.307,0.024654,0.1035
0.198,1,0.333333333,2.35,2.3,0.024654,0.1032
0.192,1,0.333333333,2.35,2.325,0.024654,0.0874
0.186,1,0.333333333,2.35,2.328,0.024654,0.0836
0.182,1,0.333333333,2.35,2.347,0.024654,0.0727
0.175,1,0.333333333,2.35,2.325,0.024654,0.0798
0.175,1,0.333333333,2.35,2.37,0.024654,0.0599
0.169,1,0.333333333,2.35,2.374,0.024654,0.0557
0.173,1,0.333333333,2.35,2.365,0.024654,0.0611
0.206,1,0.211764706,2.35,2.492,0.024654,0.0224
0.229,1,0.145098039,2.35,2.571,0.024654,0.0084
0.234,1,0.141176471,2.35,2.567,0.024654,0.0091
0.245,1,0.137254902,2.35,2.577,0.024654,0.0091
0.234,1,0.133333333,2.35,2.566,0.024654,0.0082
0.244,1,0.129411765,2.35,2.618,0.024654,0.005
0.393,1,0.117647059,2.35,2.816,0.024654,0.0062
0.338,1,0.11372549,2.35,2.729,0.024654,0.0056
0.321,1,0.109803922,2.35,2.736,0.024654,0.0037
0.298,1,0.105882353,2.35,2.736,0.024654,0.0022
0.339,1,0.101960784,2.35,2.802,0.024654,0.0021
0.383,1,0.090196078,2.35,2.815,0.024654,0.0027
0.374,1,0.08627451,2.35,2.813,0.024654,0.0021
0.376,1,0.082352941,2.35,2.82,0.024654,0.0017
0.403,1,0.078431373,2.35,2.773,0.024654,0.0036
0.396,1,0.074509804,2.35,2.675,0.024654,0.0073
0.364,1,0.062745098,2.35,2.69,0.024654,0.0027
0.388,1,0.058823529,2.35,2.701,0.024654,0.0029
0.4,1,0.054901961,2.35,2.706,0.024654,0.0027
0.396,1,0.050980392,2.35,2.71,0.024654,0.0019
0.42,1,0.047058824,2.35,2.742,0.024654,0.0015
0.537,1,0.035294118,2.35,2.812,0.024654,0.0013
0.547,1,0.031372549,2.35,2.79,0.024654,0.001
0.547,1,0.02745098,2.35,2.794,0.024654,7.00E-04
0.576,1,0.023529412,2.35,2.784,0.024654,7.00E-04
0.547,1,0.019607843,2.35,2.777,0.024654,2.00E-04
0.742,1,0.007843137,2.35,2.702,0.024654,2.00E-04
0.938,1,0.003921569,2.35,2.692,0.024654,1.00E-04
0.221,1,0.447058824,2.4,2.482,0.024654,0.0717
0.207,1,0.443137255,2.4,2.49,0.024654,0.0618
0.206,1,0.439215686,2.4,2.479,0.024654,0.0645
0.204,1,0.435294118,2.4,2.433,0.024654,0.0798
0.193,1,0.431372549,2.4,2.425,0.024654,0.0768
0.193,1,0.419607843,2.4,2.408,0.024654,0.0829
0.192,1,0.415686275,2.4,2.413,0.024654,0.0798
0.193,1,0.411764706,2.4,2.419,0.024654,0.0773
0.193,1,0.407843137,2.4,2.453,0.024654,0.064
0.19,1,0.403921569,2.4,2.423,0.024654,0.0736
0.19,1,0.392156863,2.4,2.42,0.024654,0.0737
0.196,1,0.388235294,2.4,2.391,0.024654,0.0887
0.194,1,0.384313725,2.4,2.365,0.024654,0.0998
0.215,1,0.384313725,2.4,2.331,0.024654,0.1275
0.226,1,0.384313725,2.4,2.302,0.024654,0.1489
0.211,1,0.384313725,2.4,2.275,0.024654,0.1587
0.216,1,0.384313725,2.4,2.286,0.024654,0.1542
0.22,1,0.333333333,2.4,2.255,0.024654,0.1715
0.217,1,0.333333333,2.4,2.261,0.024654,0.1661
0.208,1,0.333333333,2.4,2.31,0.024654,0.1313
0.205,1,0.333333333,2.4,2.307,0.024654,0.1322
0.2,1,0.333333333,2.4,2.3,0.024654,0.1343
0.19,1,0.333333333,2.4,2.325,0.024654,0.115
0.186,1,0.333333333,2.4,2.328,0.024654,0.111
0.183,1,0.333333333,2.4,2.347,0.024654,0.0997
0.175,1,0.333333333,2.4,2.325,0.024654,0.1085
0.174,1,0.333333333,2.4,2.37,0.024654,0.0835
0.168,1,0.333333333,2.4,2.374,0.024654,0.0789
0.174,1,0.333333333,2.4,2.365,0.024654,0.0858
0.203,1,0.211764706,2.4,2.492,0.024654,0.0344
0.225,1,0.145098039,2.4,2.571,0.024654,0.014
0.233,1,0.141176471,2.4,2.567,0.024654,0.0159
0.244,1,0.137254902,2.4,2.577,0.024654,0.0158
0.238,1,0.133333333,2.4,2.566,0.024654,0.0158
0.239,1,0.129411765,2.4,2.618,0.024654,0.009
0.389,1,0.117647059,2.4,2.816,0.024654,0.0092
0.322,1,0.11372549,2.4,2.729,0.024654,0.008
0.319,1,0.109803922,2.4,2.736,0.024654,0.0063
0.291,1,0.105882353,2.4,2.736,0.024654,0.0037
0.322,1,0.101960784,2.4,2.802,0.024654,0.0029
0.361,1,0.090196078,2.4,2.815,0.024654,0.0035
0.352,1,0.08627451,2.4,2.813,0.024654,0.003
0.364,1,0.082352941,2.4,2.82,0.024654,0.0027
0.364,1,0.078431373,2.4,2.773,0.024654,0.0038
0.387,1,0.074509804,2.4,2.675,0.024654,0.0112
0.339,1,0.062745098,2.4,2.69,0.024654,0.0039
0.366,1,0.058823529,2.4,2.701,0.024654,0.0042
0.383,1,0.054901961,2.4,2.706,0.024654,0.0042
0.369,1,0.050980392,2.4,2.71,0.024654,0.0028
0.386,1,0.047058824,2.4,2.742,0.024654,0.0019
0.483,1,0.035294118,2.4,2.812,0.024654,0.0013
0.479,1,0.031372549,2.4,2.79,0.024654,0.0011
0.498,1,0.02745098,2.4,2.794,0.024654,8.00E-04
0.527,1,0.023529412,2.4,2.784,0.024654,8.00E-04
0.518,1,0.019607843,2.4,2.777,0.024654,4.00E-04
0.625,1,0.007843137,2.4,2.702,0.024654,2.00E-04
0.781,1,0.003921569,2.4,2.692,0.024654,1.00E-04
0.223,1,0.447058824,2.45,2.482,0.024654,0.0929
0.207,1,0.443137255,2.45,2.49,0.024654,0.0809
0.202,1,0.439215686,2.45,2.479,0.024654,0.0824
0.201,1,0.435294118,2.45,2.433,0.024654,0.1011
0.19,1,0.431372549,2.45,2.425,0.024654,0.0985
0.193,1,0.419607843,2.45,2.408,0.024654,0.1077
0.195,1,0.415686275,2.45,2.413,0.024654,0.1055
0.192,1,0.411764706,2.45,2.419,0.024654,0.1011
0.19,1,0.407843137,2.45,2.453,0.024654,0.084
0.188,1,0.403921569,2.45,2.423,0.024654,0.096
0.188,1,0.392156863,2.45,2.42,0.024654,0.0967
0.194,1,0.388235294,2.45,2.391,0.024654,0.1141
0.19,1,0.384313725,2.45,2.365,0.024654,0.127
0.215,1,0.384313725,2.45,2.331,0.024654,0.1583
0.224,1,0.384313725,2.45,2.302,0.024654,0.1809
0.209,1,0.384313725,2.45,2.275,0.024654,0.1928
0.217,1,0.384313725,2.45,2.286,0.024654,0.1885
0.214,1,0.333333333,2.45,2.255,0.024654,0.2061
0.22,1,0.333333333,2.45,2.261,0.024654,0.2037
0.218,1,0.333333333,2.45,2.31,0.024654,0.1688
0.206,1,0.333333333,2.45,2.307,0.024654,0.1659
0.197,1,0.333333333,2.45,2.3,0.024654,0.1674
0.188,1,0.333333333,2.45,2.325,0.024654,0.1468
0.19,1,0.333333333,2.45,2.328,0.024654,0.1456
0.187,1,0.333333333,2.45,2.347,0.024654,0.1321
0.176,1,0.333333333,2.45,2.325,0.024654,0.1418
0.176,1,0.333333333,2.45,2.37,0.024654,0.1131
0.171,1,0.333333333,2.45,2.374,0.024654,0.1084
0.175,1,0.333333333,2.45,2.365,0.024654,0.1158
0.203,1,0.211764706,2.45,2.492,0.024654,0.0517
0.222,1,0.145098039,2.45,2.571,0.024654,0.0236
0.231,1,0.141176471,2.45,2.567,0.024654,0.0261
0.243,1,0.137254902,2.45,2.577,0.024654,0.0259
0.235,1,0.133333333,2.45,2.566,0.024654,0.0257
0.239,1,0.129411765,2.45,2.618,0.024654,0.016
0.381,1,0.117647059,2.45,2.816,0.024654,0.0129
0.317,1,0.11372549,2.45,2.729,0.024654,0.0118
0.314,1,0.109803922,2.45,2.736,0.024654,0.0101
0.285,1,0.105882353,2.45,2.736,0.024654,0.0064
0.3,1,0.101960784,2.45,2.802,0.024654,0.0037
0.342,1,0.090196078,2.45,2.815,0.024654,0.0047
0.345,1,0.08627451,2.45,2.813,0.024654,0.0045
0.344,1,0.082352941,2.45,2.82,0.024654,0.0037
0.355,1,0.078431373,2.45,2.773,0.024654,0.0061
0.374,1,0.074509804,2.45,2.675,0.024654,0.0163
0.334,1,0.062745098,2.45,2.69,0.024654,0.0072
0.358,1,0.058823529,2.45,2.701,0.024654,0.0073
0.365,1,0.054901961,2.45,2.706,0.024654,0.0066
0.338,1,0.050980392,2.45,2.71,0.024654,0.0038
0.352,1,0.047058824,2.45,2.742,0.024654,0.002
0.449,1,0.035294118,2.45,2.812,0.024654,0.0017
0.439,1,0.031372549,2.45,2.79,0.024654,0.0014
0.469,1,0.02745098,2.45,2.794,0.024654,0.001
0.43,1,0.023529412,2.45,2.784,0.024654,5.00E-04
0.449,1,0.019607843,2.45,2.777,0.024654,4.00E-04
0.566,1,0.007843137,2.45,2.702,0.024654,4.00E-04
0.664,1,0.003921569,2.45,2.692,0.024654,1.00E-04
0.22,1,0.447058824,2.5,2.482,0.024654,0.115
0.205,1,0.443137255,2.5,2.49,0.024654,0.1026
0.2,1,0.439215686,2.5,2.479,0.024654,0.105
0.201,1,0.435294118,2.5,2.433,0.024654,0.1277
0.187,1,0.431372549,2.5,2.425,0.024654,0.1243
0.191,1,0.419607843,2.5,2.408,0.024654,0.1353
0.192,1,0.415686275,2.5,2.413,0.024654,0.1327
0.19,1,0.411764706,2.5,2.419,0.024654,0.1278
0.188,1,0.407843137,2.5,2.453,0.024654,0.108
0.185,1,0.403921569,2.5,2.423,0.024654,0.1222
0.187,1,0.392156863,2.5,2.42,0.024654,0.124
0.191,1,0.388235294,2.5,2.391,0.024654,0.1431
0.19,1,0.384313725,2.5,2.365,0.024654,0.159
0.215,1,0.384313725,2.5,2.331,0.024654,0.1928
0.229,1,0.384313725,2.5,2.302,0.024654,0.2185
0.209,1,0.384313725,2.5,2.275,0.024654,0.2307
0.217,1,0.384313725,2.5,2.286,0.024654,0.2255
0.216,1,0.333333333,2.5,2.255,0.024654,0.2466
0.219,1,0.333333333,2.5,2.261,0.024654,0.2425
0.212,1,0.333333333,2.5,2.31,0.024654,0.203
0.208,1,0.333333333,2.5,2.307,0.024654,0.2035
0.204,1,0.333333333,2.5,2.3,0.024654,0.2075
0.193,1,0.333333333,2.5,2.325,0.024654,0.1851
0.189,1,0.333333333,2.5,2.328,0.024654,0.1811
0.189,1,0.333333333,2.5,2.347,0.024654,0.1674
0.176,1,0.333333333,2.5,2.325,0.024654,0.179
0.18,1,0.333333333,2.5,2.37,0.024654,0.1479
0.174,1,0.333333333,2.5,2.374,0.024654,0.1427
0.179,1,0.333333333,2.5,2.365,0.024654,0.1508
0.202,1,0.211764706,2.5,2.492,0.024654,0.0739
0.22,1,0.145098039,2.5,2.571,0.024654,0.0375
0.229,1,0.141176471,2.5,2.567,0.024654,0.041
0.242,1,0.137254902,2.5,2.577,0.024654,0.0403
0.234,1,0.133333333,2.5,2.566,0.024654,0.041
0.237,1,0.129411765,2.5,2.618,0.024654,0.026
0.38,1,0.117647059,2.5,2.816,0.024654,0.0189
0.319,1,0.11372549,2.5,2.729,0.024654,0.0192
0.306,1,0.109803922,2.5,2.736,0.024654,0.0152
0.281,1,0.105882353,2.5,2.736,0.024654,0.0107
0.294,1,0.101960784,2.5,2.802,0.024654,0.0062
0.338,1,0.090196078,2.5,2.815,0.024654,0.0077
0.334,1,0.08627451,2.5,2.813,0.024654,0.0069
0.344,1,0.082352941,2.5,2.82,0.024654,0.0066
0.352,1,0.078431373,2.5,2.773,0.024654,0.0101
0.356,1,0.074509804,2.5,2.675,0.024654,0.023
0.32,1,0.062745098,2.5,2.69,0.024654,0.0114
0.344,1,0.058823529,2.5,2.701,0.024654,0.0117
0.352,1,0.054901961,2.5,2.706,0.024654,0.0106
0.322,1,0.050980392,2.5,2.71,0.024654,0.0065
0.325,1,0.047058824,2.5,2.742,0.024654,0.0036
0.415,1,0.035294118,2.5,2.812,0.024654,0.0023
0.391,1,0.031372549,2.5,2.79,0.024654,0.002
0.42,1,0.02745098,2.5,2.794,0.024654,0.0016
0.42,1,0.023529412,2.5,2.784,0.024654,0.0012
0.391,1,0.019607843,2.5,2.777,0.024654,4.00E-04
0.508,1,0.007843137,2.5,2.702,0.024654,7.00E-04
0.547,1,0.003921569,2.5,2.692,0.024654,1.00E-04
0.22,1,0.447058824,2.55,2.482,0.024654,0.1415
0.204,1,0.443137255,2.55,2.49,0.024654,0.1282
0.195,1,0.439215686,2.55,2.479,0.024654,0.13
0.2,1,0.435294118,2.55,2.433,0.024654,0.157
0.186,1,0.431372549,2.55,2.425,0.024654,0.1548
0.188,1,0.419607843,2.55,2.408,0.024654,0.1658
0.19,1,0.415686275,2.55,2.413,0.024654,0.1636
0.186,1,0.411764706,2.55,2.419,0.024654,0.1576
0.188,1,0.407843137,2.55,2.453,0.024654,0.137
0.182,1,0.403921569,2.55,2.423,0.024654,0.1526
0.185,1,0.392156863,2.55,2.42,0.024654,0.1549
0.188,1,0.388235294,2.55,2.391,0.024654,0.1756
0.186,1,0.384313725,2.55,2.365,0.024654,0.1931
0.215,1,0.384313725,2.55,2.331,0.024654,0.2299
0.225,1,0.384313725,2.55,2.302,0.024654,0.2555
0.204,1,0.384313725,2.55,2.275,0.024654,0.2698
0.226,1,0.384313725,2.55,2.286,0.024654,0.2683
0.219,1,0.333333333,2.55,2.255,0.024654,0.2894
0.221,1,0.333333333,2.55,2.261,0.024654,0.2849
0.215,1,0.333333333,2.55,2.31,0.024654,0.2433
0.212,1,0.333333333,2.55,2.307,0.024654,0.2446
0.206,1,0.333333333,2.55,2.3,0.024654,0.2486
0.196,1,0.333333333,2.55,2.325,0.024654,0.2254
0.194,1,0.333333333,2.55,2.328,0.024654,0.2223
0.198,1,0.333333333,2.55,2.347,0.024654,0.2087
0.18,1,0.333333333,2.55,2.325,0.024654,0.2204
0.184,1,0.333333333,2.55,2.37,0.024654,0.1864
0.179,1,0.333333333,2.55,2.374,0.024654,0.1816
0.184,1,0.333333333,2.55,2.365,0.024654,0.1903
0.205,1,0.211764706,2.55,2.492,0.024654,0.1024
0.222,1,0.145098039,2.55,2.571,0.024654,0.0575
0.23,1,0.141176471,2.55,2.567,0.024654,0.0609
0.239,1,0.137254902,2.55,2.577,0.024654,0.059
0.234,1,0.133333333,2.55,2.566,0.024654,0.0608
0.231,1,0.129411765,2.55,2.618,0.024654,0.0393
0.383,1,0.117647059,2.55,2.816,0.024654,0.0278
0.316,1,0.11372549,2.55,2.729,0.024654,0.0282
0.304,1,0.109803922,2.55,2.736,0.024654,0.0234
0.278,1,0.105882353,2.55,2.736,0.024654,0.0175
0.287,1,0.101960784,2.55,2.802,0.024654,0.0099
